match_id,game_id,minute,timestamp_ms,p1_position_x,p1_position_y,p1_level,p1_total_gold,p1_damage_dealt,p1_damage_taken,p1_kills,p1_deaths,p1_assists,p2_position_x,p2_position_y,p2_level,p2_total_gold,p2_damage_dealt,p2_damage_taken,p2_kills,p2_deaths,p2_assists,p3_position_x,p3_position_y,p3_level,p3_total_gold,p3_damage_dealt,p3_damage_taken,p3_kills,p3_deaths,p3_assists,p4_position_x,p4_position_y,p4_level,p4_total_gold,p4_damage_dealt,p4_damage_taken,p4_kills,p4_deaths,p4_assists,p5_position_x,p5_position_y,p5_level,p5_total_gold,p5_damage_dealt,p5_damage_taken,p5_kills,p5_deaths,p5_assists,p6_position_x,p6_position_y,p6_level,p6_total_gold,p6_damage_dealt,p6_damage_taken,p6_kills,p6_deaths,p6_assists,p7_position_x,p7_position_y,p7_level,p7_total_gold,p7_damage_dealt,p7_damage_taken,p7_kills,p7_deaths,p7_assists,p8_position_x,p8_position_y,p8_level,p8_total_gold,p8_damage_dealt,p8_damage_taken,p8_kills,p8_deaths,p8_assists,p9_position_x,p9_position_y,p9_level,p9_total_gold,p9_damage_dealt,p9_damage_taken,p9_kills,p9_deaths,p9_assists,p10_position_x,p10_position_y,p10_level,p10_total_gold,p10_damage_dealt,p10_damage_taken,p10_kills,p10_deaths,p10_assists,t100_voidgrubs,t100_dragons,t100_barons,t100_turrets,t100_inhibitors,t200_voidgrubs,t200_dragons,t200_barons,t200_turrets,t200_inhibitors,average_rank,win
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,5,300127,2135,11997,5,1611,697,767,0,0,0,7138,5185,4,1712,178,2847,1,1,0,6844,7134,5,1789,262,663,0,0,0,11841,3231,4,1586,1364,2006,0,1,1,11725,3920,4,1201,690,2232,0,2,1,2246,12204,5,1585,416,910,0,0,0,2804,9844,4,1729,0,1869,0,0,0,8881,8654,5,1735,507,299,0,0,0,12320,4381,4,2318,2280,1468,3,0,1,12023,4447,4,2290,1930,1472,1,1,3,0,0,0,0,0,0,0,0,0,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,6,360132,394,461,6,1935,1009,1436,0,0,0,11105,4011,5,2484,579,3034,1,2,0,7055,7121,6,2113,528,1073,0,0,0,11092,1408,4,1897,1572,2878,0,2,1,12640,1719,4,1460,786,2648,0,3,1,2276,12739,6,1829,816,1540,0,0,0,9535,8227,5,1981,249,2326,1,0,2,7937,7433,6,2061,917,634,0,0,0,13289,3173,5,2797,2866,1558,5,0,1,10935,1927,5,2632,2631,2188,1,1,3,0,0,0,0,0,0,0,0,0,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,7,420160,2181,11518,7,2335,1009,1759,0,0,0,3836,8008,5,2612,1174,4184,1,2,0,6733,6517,7,2413,955,1477,1,0,0,7125,1140,4,2070,1712,3067,0,2,1,7860,802,4,1644,1674,3846,0,3,1,2088,12496,7,2148,816,1569,0,0,0,14340,14391,5,2806,1159,3095,1,0,2,6935,7460,7,2454,1301,1061,0,1,0,11430,3669,6,3558,4451,2468,5,0,1,11371,3156,5,2812,2631,2188,1,1,3,0,0,0,0,0,0,0,0,0,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,8,480184,1768,12018,8,2661,1009,1936,1,0,1,4584,10029,6,2964,1174,4570,1,2,2,4372,4652,8,2969,1751,1978,2,0,1,10013,1210,5,2315,2506,3966,0,2,1,394,461,5,1860,1756,5028,0,3,1,2181,12834,7,2460,816,1582,0,1,0,7962,9416,5,2969,1159,3260,1,1,2,8256,7432,7,2638,1487,1857,0,1,0,12030,1554,6,3729,5483,3205,5,0,1,11833,2202,6,3115,3548,2526,1,1,3,1,0,0,0,0,2,0,0,0,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,9,540194,3027,9103,8,3321,1996,2535,1,0,1,3396,6868,6,3337,2107,6050,1,2,2,7198,7644,8,3692,2804,2985,3,0,1,7871,1420,5,2498,2603,3966,0,3,1,10877,1190,5,2033,1961,5430,0,4,1,4557,9819,8,2686,1356,3245,0,1,0,14340,14391,6,3356,1932,5315,1,1,2,7972,8300,8,2959,2348,1857,0,2,0,12334,1952,6,4121,5795,3462,7,0,1,12551,1311,6,3483,3639,2855,1,1,5,1,0,0,0,0,2,0,0,0,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,10,600209,1889,11983,9,3662,2387,3044,1,0,1,8954,4202,7,3749,2107,6521,1,2,2,566,759,9,4337,4117,3620,3,0,1,403,476,6,2694,2891,5196,0,3,1,9069,1129,6,2277,2376,6834,0,4,1,2518,12908,8,2903,1566,3647,0,1,0,12688,6428,7,3674,1932,6065,1,1,2,12904,13471,8,3135,2826,3170,0,2,0,11399,1260,7,4837,6259,3828,7,0,1,11711,1830,7,3941,5536,3425,1,1,5,1,0,0,0,0,2,0,0,0,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,11,660217,2347,12671,9,3988,2996,3114,1,0,1,9724,3441,7,3980,2107,7098,1,2,3,8502,5606,9,4528,4855,4047,3,0,1,12131,4878,6,2926,2911,5210,1,3,1,10928,4739,6,2465,2376,6839,0,4,2,3076,13452,9,3127,1566,4293,0,1,0,11094,5979,7,3876,2024,7020,1,1,2,9770,6193,9,3397,3071,3234,0,2,0,10575,6199,7,5042,6259,3834,7,1,1,9614,6036,7,4152,5956,3439,1,1,5,1,0,0,0,0,2,0,0,0,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,12,720228,2584,12905,10,4307,4373,4176,1,0,1,10710,4483,7,4230,2589,8031,1,3,3,2549,2690,10,4754,5279,4750,3,0,2,11228,4674,6,3913,3506,5389,2,3,1,10726,5177,6,2795,3118,6961,0,4,2,3872,13537,9,3408,2428,5742,0,1,0,11112,6723,7,3998,2124,7529,2,1,2,7577,7294,9,3738,3650,3672,0,2,0,13414,6719,7,5390,6259,4647,7,2,2,10357,5737,7,4406,6106,4132,1,1,6,1,1,0,0,0,2,0,0,0,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,13,780247,394,461,11,4870,4678,4665,1,0,1,3345,8135,8,4468,2865,9061,1,3,3,8313,7953,10,5186,7045,5079,3,0,2,394,461,7,4612,4281,5944,2,4,2,10640,1635,6,2972,3296,7157,1,4,2,3834,13527,10,3646,2554,6048,0,1,0,13861,14119,7,4441,2268,8505,2,1,2,11089,10801,10,4065,3773,3672,0,2,0,13453,4037,8,5634,7333,5941,8,3,2,14104,12188,7,4717,6409,4900,1,1,7,1,1,0,0,0,2,0,0,0,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,14,840248,2410,13445,11,5197,5266,4665,1,0,1,7014,5119,8,4925,2865,9581,2,4,3,6569,6901,11,5621,7110,6376,3,0,2,7670,1680,7,4857,4952,7314,2,4,2,10528,2650,7,3392,4551,8289,1,5,2,3427,13259,11,3959,2554,6636,0,1,0,11294,4814,7,4598,2268,8505,3,1,2,7557,7464,10,4400,4970,3736,0,3,1,13874,10356,8,6541,7938,7377,8,3,2,11915,2452,8,5088,8139,5469,2,1,7,1,1,0,0,0,2,0,0,1,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,15,900268,3108,13420,12,5521,6559,5845,1,0,1,3818,1486,9,5442,4106,11485,3,4,3,7328,7356,11,5906,7238,6376,3,0,2,11386,1701,7,5165,5013,7330,3,4,2,10723,3285,7,3596,4551,9178,1,5,3,4246,13686,11,4225,3561,8003,0,2,0,7856,9815,8,5287,2853,8772,3,1,2,9061,8367,10,4751,5586,5228,0,3,1,13172,1958,8,7093,7938,7538,8,4,2,8762,6204,8,5728,9027,5610,2,1,7,1,1,0,0,0,2,0,0,1,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,16,960287,932,10114,12,5717,8430,11291,1,0,2,1348,10667,9,6114,5234,11777,4,4,3,3764,10476,11,6091,7350,7825,3,0,2,4739,7803,8,5656,5934,8471,3,4,2,1700,9911,8,3924,5258,9182,1,5,3,1326,10507,11,4548,5358,9992,0,2,0,1306,10501,9,5706,5045,10986,3,2,2,7839,7749,11,5205,6090,5753,0,3,1,13777,5637,9,7215,9020,9166,8,4,2,1316,11254,9,6031,11260,5865,2,1,7,1,1,0,1,0,2,0,0,2,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,17,1020308,6525,13747,13,6444,9434,14590,1,1,2,2010,8500,10,6864,5374,12914,4,4,3,6277,6695,12,6523,7350,8038,4,1,2,5736,13229,8,5924,7546,8737,3,4,2,5616,6275,8,4156,5258,9325,1,5,3,6845,13701,12,4776,5856,12057,0,2,1,6879,13767,9,5898,6126,12617,4,2,3,10236,10007,11,5702,6090,5776,0,4,2,7316,1287,9,8062,9020,9201,8,4,3,9992,8047,9,6257,11562,6322,3,1,7,1,1,0,1,0,2,1,0,2,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,18,1080334,1377,5401,13,6567,9434,15591,1,1,2,8452,4758,10,7192,5374,13056,5,5,3,8085,7474,13,7253,9322,10309,4,2,2,8183,5299,8,6401,7979,8869,3,5,2,8454,4816,9,4370,5258,9443,1,5,3,1176,10686,13,5719,6250,12545,0,3,2,9731,5013,10,6807,7309,14002,5,2,3,14340,14391,12,5900,6374,7416,1,4,4,10822,4465,10,8416,9274,9201,9,4,5,10091,6011,9,7015,12488,7170,3,1,8,1,1,0,1,0,2,1,0,3,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,19,1140345,3363,9926,14,6922,9694,15768,2,1,2,4221,9574,11,7789,6769,14966,5,5,3,5304,5827,13,7389,10257,12399,4,2,2,3569,3175,9,6627,8547,10339,3,5,2,6310,4773,9,4589,5258,10881,1,5,3,5892,9312,13,6168,7069,14265,0,3,2,3857,7896,10,7529,7349,14613,5,3,3,8046,8452,12,6631,9208,7527,1,4,4,5978,6761,10,9467,10549,9201,9,4,5,6953,9838,10,7344,13888,8727,3,1,8,1,1,0,1,0,2,1,0,4,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,20,1200372,1455,10792,14,7895,11908,17424,2,2,2,4510,8547,11,8026,6769,15055,6,5,3,1688,10952,13,7560,10257,12562,4,3,2,6282,1434,9,6937,8573,10574,3,6,2,5623,1208,10,4765,5258,10894,2,5,3,6170,9378,13,6542,7069,14265,1,4,2,720,9104,11,7952,8676,17596,6,3,3,7929,1808,13,7122,9208,7527,2,4,5,8703,7879,11,10081,10549,9330,9,4,7,7962,1699,10,7711,13888,8766,3,2,8,1,1,0,2,0,2,1,0,4,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,21,1260384,7206,14098,14,8918,13318,24476,2,2,2,7022,5433,12,8980,9089,15623,7,6,3,5148,7704,13,7712,11152,14619,4,3,2,3907,3592,10,7255,8630,12579,3,6,3,626,690,11,5336,6234,12979,2,5,3,4994,3745,13,7115,9994,16518,1,4,3,6955,13643,11,8455,9924,17837,6,3,3,7947,13893,13,7710,10963,8932,2,5,6,7177,13961,12,10659,15407,11093,10,4,7,6284,6164,10,8275,14989,10915,3,2,8,1,1,0,2,0,2,1,0,4,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,22,1320404,1621,10405,14,9040,13318,24476,3,2,2,11039,4487,13,9869,10494,17818,7,6,3,13420,3950,13,8088,11152,15420,4,4,2,13023,3865,10,7792,9374,12662,3,7,3,10529,4897,11,5590,6234,13186,2,6,3,11789,4228,14,7349,11522,16995,2,5,4,12522,4235,12,8931,9924,18316,7,3,3,11730,5532,14,8137,11046,10725,2,5,6,11321,4585,12,11647,16194,11134,11,4,8,6311,10163,11,8494,14989,10915,3,2,8,1,1,0,2,0,2,1,0,5,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,23,1380427,5830,1341,16,9873,14739,27803,4,2,2,5260,3363,13,9991,10494,17818,7,7,3,5421,4883,13,8210,13391,16824,5,4,2,5637,5095,10,8209,10217,14671,3,7,4,4949,4602,11,5766,6234,15627,2,6,4,6208,1679,14,8727,15513,20281,2,5,4,9556,4210,13,9442,11350,20006,8,3,3,5833,13379,14,8438,11046,10793,2,5,6,9905,5034,13,12472,18635,11134,11,5,8,9468,4320,11,8909,14989,11033,3,3,8,1,1,0,3,0,2,2,0,6,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,24,1440430,13330,5203,16,10914,19417,38397,6,2,3,13219,5663,13,10262,12352,20258,7,7,4,10924,6284,14,8950,14240,17450,5,4,4,12578,4500,11,8790,10853,15277,5,7,4,13241,5293,11,6150,7243,16599,2,7,7,12948,6015,14,8850,15513,20281,2,6,4,13301,4910,13,9969,17848,24817,8,4,3,10077,8684,14,8762,11538,10793,2,6,7,13567,4797,13,12669,22930,13669,12,5,8,14232,12856,11,9110,15340,13227,3,4,8,1,1,0,4,0,2,2,0,6,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,25,1500445,7752,7549,16,12066,20948,41473,7,2,4,6466,9260,13,10502,12352,20258,7,8,4,10526,6346,14,9597,17222,17837,6,5,4,10294,6212,12,10278,12409,16530,5,7,5,13904,10287,12,6854,8045,19506,2,7,7,10487,12952,15,9060,18341,22704,3,6,5,11176,7740,13,10091,17848,25287,8,5,3,13354,10561,14,9166,12176,12767,3,6,7,11914,9681,13,13320,24257,13886,12,6,8,11063,11061,11,9287,15340,15232,3,4,9,1,1,0,5,0,2,2,0,6,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,26,1560449,9543,9755,17,13038,26471,49394,8,3,4,6223,10556,13,10750,14747,22954,7,9,4,7985,10249,15,10486,20551,20051,6,5,4,8808,7946,12,10625,12776,16632,5,7,5,10108,8045,12,7056,8045,19506,2,8,7,10955,8461,15,9930,22523,25749,4,6,5,10266,8101,13,10213,20144,28517,9,5,5,9579,10085,15,9692,14996,14166,3,7,8,14188,12247,13,13442,25651,15971,13,6,10,8008,10031,12,9728,16728,17334,3,4,9,1,1,0,5,0,2,2,0,6,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,27,1620456,10944,10410,17,13550,27675,56857,11,3,4,7179,6282,14,10872,16033,25660,7,9,4,4908,5352,15,10609,20551,20281,7,6,4,4431,4911,13,10946,14557,18016,5,7,5,7868,7756,12,7302,8694,22346,2,8,8,5627,5272,15,10417,23212,25906,4,7,5,6186,5911,14,10953,24028,30890,10,6,5,12541,12781,15,9917,16514,15099,3,8,8,6749,6620,14,14448,29107,17909,13,6,11,6914,6756,12,9938,18205,17334,3,5,10,1,1,0,5,0,2,2,0,6,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,28,1680479,7091,8914,18,14777,32494,65519,11,4,4,3741,8201,14,10995,16033,25660,7,9,4,394,461,15,11111,23864,22417,7,7,4,10615,1385,13,11212,14557,18287,5,7,5,6383,7764,13,7739,8901,22346,2,9,8,5589,8653,16,10734,30343,29540,4,7,5,13491,12930,14,11465,25031,33167,12,6,6,3553,8596,15,10040,17406,17489,3,8,8,10687,10432,14,14965,29338,18360,14,6,13,3836,9540,13,10212,19746,19536,3,5,10,1,2,0,6,0,2,2,0,6,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,29,1740490,11374,10625,18,15226,33499,72667,11,4,4,7863,3872,14,11462,16033,26085,7,9,4,10571,10804,15,11518,26362,24968,7,8,4,9344,2143,14,11568,14557,18729,6,8,5,10568,10535,13,8060,9744,25536,2,9,8,9169,11168,16,10856,30343,29540,4,8,6,5310,10421,15,12398,28897,37212,12,6,6,13590,7910,15,10328,17406,17598,3,8,8,4722,9916,15,16122,35235,19276,14,6,13,5372,9505,13,10389,19746,19562,5,5,10,1,2,0,6,0,2,2,1,6,0,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,30,1800509,6268,6183,18,15480,33499,72711,11,4,4,12944,5918,14,11839,16033,28260,7,10,4,2072,7460,15,11642,26362,27187,8,9,5,1067,6669,14,12504,16504,21435,7,8,5,1122,7568,13,8238,9904,26634,2,9,10,1162,6504,17,11675,32482,32673,4,8,6,6430,12264,16,12937,28897,38403,12,6,6,6118,1122,16,10814,17406,17598,4,9,9,7993,2660,15,16527,36641,19790,15,7,14,1597,8598,14,11643,23499,21234,5,5,10,1,2,0,6,0,2,2,1,8,1,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,31,1860527,4188,4278,19,15754,36302,82996,11,5,5,4477,1175,14,11962,16033,30780,7,10,4,2456,1234,16,12409,29305,30059,8,9,5,6018,1135,14,13673,17035,21499,8,8,5,1322,5585,15,8724,10752,28071,2,9,11,11733,6905,17,11973,32482,33094,5,9,6,6825,2603,16,13407,38964,42119,12,6,7,2737,1417,17,11724,19226,20112,4,9,9,3159,1337,16,17754,40597,22317,15,7,14,5151,5426,15,12017,24482,21620,5,5,11,1,2,0,6,0,2,2,1,8,1,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,32,1920527,5617,5489,19,16094,40940,92843,11,5,5,4936,5895,15,12201,16033,32905,8,11,4,5202,5527,16,12532,29935,30819,10,10,6,4575,1817,15,14594,20414,22448,8,9,6,4477,3101,15,9101,11837,33004,2,9,11,5753,5476,17,12731,38901,36392,5,9,6,6776,4827,17,13787,43393,46824,12,7,8,6485,6269,17,11854,19599,20143,5,10,9,6422,6300,16,17876,40872,22317,16,7,16,5853,5925,15,12477,28249,23962,6,6,11,1,2,0,6,0,2,2,1,9,2,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,33,1980535,4835,1490,19,16475,40940,93200,12,5,6,394,461,15,12955,16691,34630,8,12,7,2815,2861,17,13591,35758,32531,11,10,7,4750,2924,16,15243,21186,25013,10,9,8,6056,4590,15,9313,11837,33034,2,10,13,6428,13338,18,13297,38901,36552,5,10,8,5010,5260,17,14020,43920,48695,12,8,10,3454,2829,17,12598,20477,23122,6,11,9,8573,2506,17,19256,44914,24021,16,7,17,14340,14391,15,13023,29000,25224,7,7,12,1,2,0,6,0,2,3,1,9,2,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,34,2040546,10062,5521,20,17278,44791,93455,14,5,6,9778,5864,16,13545,17360,37711,8,12,7,8449,5720,17,14193,37199,33762,11,10,8,9075,6442,16,16883,28359,25013,10,9,10,8718,4026,16,9712,13096,37648,2,10,13,8624,3827,18,13953,42331,39943,5,11,8,8690,4241,17,14278,46595,54195,12,8,10,9697,5833,18,13009,22226,25898,6,11,9,12191,4966,17,19554,45245,24499,16,8,17,8565,4908,16,13515,29943,27973,7,7,12,1,2,0,6,1,2,3,1,9,2,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,35,2100576,11094,11428,20,18452,49885,107893,14,6,6,394,461,16,13667,17360,37711,8,12,7,10762,10661,18,14760,39017,33973,11,11,8,10546,10660,17,17567,28819,25715,10,9,10,4711,8511,16,9889,13096,37648,2,11,13,11002,10540,18,14148,44110,43428,5,11,8,12256,11252,17,14401,46595,54195,12,8,12,14052,13887,18,13131,22226,25898,8,11,9,13402,11887,17,19676,56061,28461,16,8,17,11521,11446,16,13711,29943,27973,8,7,14,1,2,0,6,1,2,3,1,9,2,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,36,2160607,12586,10815,20,18595,52126,117296,14,6,6,7404,3814,17,14223,17360,38176,8,12,7,10889,10816,18,14945,39017,36718,11,11,8,1686,5057,17,17871,30011,25715,10,9,10,9967,8603,16,10065,14301,42791,2,11,13,13439,13964,18,14270,44110,43428,5,11,8,5286,10065,17,14712,52500,56326,12,8,12,14340,14391,18,14022,28482,28246,8,11,9,7196,9754,17,19910,56061,28489,16,8,17,3882,9619,16,14496,33735,29013,8,7,14,1,2,0,6,1,2,3,2,9,2,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,37,2220622,5875,5913,20,18912,52237,118484,16,7,6,2285,8477,17,14645,17360,38656,8,12,7,5085,6058,18,15101,40446,37622,11,12,9,4945,6131,18,18288,30011,25715,10,10,10,5816,6065,16,10241,14301,43110,2,12,14,6962,6756,19,14784,44110,43644,7,11,8,6806,5990,18,15295,52500,58408,12,8,14,9413,1360,18,14584,28482,28298,9,11,9,7100,6201,18,20236,56952,29779,16,9,19,5822,6784,17,14897,34334,31194,9,8,16,1,2,0,6,1,2,3,2,9,2,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,38,2280655,5919,11086,20,20113,57120,139293,16,7,6,1866,3074,17,14931,17596,41534,8,13,8,5085,6058,18,15328,40446,39395,12,12,9,4126,5070,18,18423,30829,28891,10,10,11,7247,7021,16,10543,15516,47491,2,12,15,4837,6295,20,15891,51888,45008,7,11,9,2747,6092,18,15652,66081,60153,12,9,15,3441,3988,18,15131,31356,28298,10,11,9,6536,6000,18,20930,59610,32343,16,9,19,8724,9302,17,15693,39037,33352,9,8,17,1,2,0,6,1,2,3,2,10,4,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,39,2340676,9473,5886,20,20236,57120,139293,17,8,6,9558,4044,18,15322,18669,44725,8,13,8,7677,7185,18,16013,41991,40262,13,13,9,8349,5172,18,19225,33268,29833,10,11,11,9241,6306,17,10829,15959,48573,2,13,15,10549,6135,20,16140,52104,45008,8,12,12,9042,3818,18,16006,67202,65369,12,9,15,10227,6221,18,15797,32936,28356,11,11,11,10563,6254,18,21528,60752,32343,18,9,20,9424,5802,18,15976,40552,33702,9,9,17,1,2,0,6,2,2,4,2,10,4,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,40,2400683,11157,6125,20,20763,63042,151239,17,8,6,1956,2242,18,15541,18669,44725,8,13,8,11348,12567,18,16833,46059,42896,13,13,9,11460,3770,18,19386,34791,32541,10,11,11,10172,6254,17,11006,16597,52985,2,13,15,11139,12077,20,16977,63426,50702,8,12,12,10503,10010,18,16129,67202,65369,12,9,15,9364,9647,18,16824,35831,28773,11,11,11,9655,2459,18,22753,68235,35897,18,9,20,10617,4649,18,16153,40552,36674,9,9,17,1,2,0,6,2,2,4,2,10,4,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,41,2460696,7516,7851,20,21064,63042,152971,18,8,7,6895,6840,18,15934,18669,45099,9,13,9,5956,1388,18,17009,46059,42987,14,13,10,7838,7739,18,19670,35405,32541,10,11,11,8043,6706,17,11182,16597,53324,2,13,17,10019,8318,20,17099,63426,50702,8,12,12,10045,9344,18,16313,67202,65369,12,9,15,9684,9449,18,16947,36364,28773,11,12,11,10100,9385,18,23000,68558,35897,18,10,20,9571,10198,18,16329,40552,37287,9,10,17,1,2,0,6,2,2,4,2,13,5,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,42,2520702,8735,7823,20,21852,67707,166294,18,9,7,8250,8042,18,17047,19892,48514,9,13,9,1956,1760,18,17770,50562,44489,14,14,10,2261,2642,18,19929,36278,32541,10,11,11,9869,9752,17,11548,17961,56152,2,14,17,10093,5805,20,17347,64863,52735,11,12,12,8432,4769,18,16560,70965,67912,12,9,18,8775,7966,18,17380,42730,31490,11,12,11,7410,6730,18,23426,76552,38863,18,10,20,6718,7058,18,16651,40552,39780,9,10,18,1,2,0,6,2,2,4,2,13,5,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,43,2580727,10121,7171,20,22174,70723,177023,18,9,7,2053,1709,18,17463,19892,48557,9,14,10,11876,11596,18,18136,53256,47256,14,14,10,5957,6017,18,20242,36278,32541,11,11,11,12206,10926,17,11725,17963,59268,2,14,17,7737,5232,20,18698,73738,55668,12,12,12,8068,5992,18,17087,75941,69054,12,9,18,2268,1613,18,17502,42730,31490,11,13,11,8900,8139,18,23548,76552,38863,18,10,20,9170,6569,18,16946,42063,41559,9,10,18,1,2,0,6,2,2,4,2,13,7,,0
8bdc7c5d-c029-43b5-a937-58a2bf173d7f,NA1_5505086017,44,2616695,10121,7171,20,22247,70723,177023,18,9,7,1853,1113,18,17741,21610,53005,9,14,10,394,461,18,18209,53256,47256,14,14,10,1350,1329,18,20791,41825,33896,11,11,11,2047,1989,17,11830,18467,60463,2,14,17,1987,1444,20,19696,75338,58371,12,12,12,1855,1437,18,17160,75941,71203,12,9,18,1222,2027,18,17590,45311,34402,11,13,11,1924,1219,18,23754,77907,39204,18,10,20,2464,2314,18,17080,43128,41978,9,10,18,1,2,0,6,2,2,4,2,13,7,,0
cdba44e0-d50c-46d6-8342-f15b7fdec7a1,NA1_5505479451,0,0,1096,1180,1,1400,0,0,0,0,0,1135,1063,1,1400,0,0,0,0,0,1099,944,1,1400,0,0,0,0,0,1000,870,1,1400,0,0,0,0,0,877,868,1,1400,0,0,0,0,0,12020,11716,1,1400,0,0,0,0,0,12059,11599,1,1400,0,0,0,0,0,12023,11480,1,1400,0,0,0,0,0,11924,11406,1,1400,0,0,0,0,0,11801,11404,1,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
cdba44e0-d50c-46d6-8342-f15b7fdec7a1,NA1_5505479451,1,60021,6279,5245,3,1403,0,0,1,0,0,5925,5427,3,1403,0,0,0,0,0,5925,5861,3,1403,78,0,0,0,0,5493,5899,3,1403,89,0,0,0,1,6527,5987,3,1403,0,0,0,0,1,8340,7531,3,1403,0,0,0,0,0,6381,6793,3,1403,0,78,0,0,0,7417,6765,3,1403,0,0,0,0,0,7293,6943,3,1403,0,0,0,0,0,6312,6669,3,1403,0,89,0,1,0,0,0,0,0,0,0,0,0,0,0,,1
cdba44e0-d50c-46d6-8342-f15b7fdec7a1,NA1_5505479451,2,120033,6827,6208,4,2138,771,1320,1,0,0,6785,6567,4,1873,840,755,0,0,1,6433,5663,4,1829,219,661,0,0,1,6493,6065,4,1932,1387,0,1,0,1,7066,5615,4,1895,1559,952,0,0,2,7814,6915,4,1835,873,1292,0,1,0,7522,7901,4,1835,389,685,0,0,0,7843,7374,4,1835,1108,1084,0,0,0,7794,7408,4,1856,656,880,0,0,0,7261,7180,4,1818,476,1169,0,1,0,0,0,0,0,0,0,0,0,0,0,,1
cdba44e0-d50c-46d6-8342-f15b7fdec7a1,NA1_5505479451,3,180093,7226,6982,5,2575,920,1914,2,1,0,7549,6835,5,2379,1309,884,0,1,2,7187,6552,5,2325,1528,793,0,1,2,6780,7054,5,2739,2755,0,1,0,2,7579,6740,5,2368,1783,1389,0,0,3,6625,6972,5,2283,1151,2081,2,1,0,7528,7597,5,2303,389,1695,1,0,0,8400,7706,5,2273,1108,1239,0,0,1,8201,7693,5,2325,943,1108,0,0,2,7971,7607,5,2318,791,2837,0,2,1,0,0,0,0,0,0,0,0,0,0,,1
cdba44e0-d50c-46d6-8342-f15b7fdec7a1,NA1_5505479451,4,240117,4243,4729,5,3126,1071,2470,2,2,1,936,1060,6,2824,1508,1563,1,2,3,5656,5858,6,2790,2458,1572,1,1,3,4760,5441,6,3185,3975,759,1,0,4,5170,4859,6,2831,2291,1747,0,0,5,5927,6346,6,3085,2229,2259,3,2,1,7225,7745,6,3110,606,3198,1,0,2,6828,5736,6,2829,1760,1732,0,0,3,6533,5930,6,2902,1295,1209,1,0,3,6043,6104,6,2798,888,3841,0,3,3,0,0,0,0,0,0,0,0,0,0,,1
